,Wikipedia movie ID,Freebase movie ID,Movie name,Movie release date,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Unnamed: 0,id,release_date,original_title,title,release year
71653,671455,/m/031ldd,Infernal Affairs III,2003,0.0,118.0,"{""/m/012w70"": ""Cantonese"", ""/m/03115z"": ""Mandarin Chinese"", ""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/02wtdps"": ""Crime Thriller""}",152,14310,2003-12-12,無間道III: 終極無間,Infernal Affairs III,2003.0
71770,4399322,/m/0c04hk,Gamera vs. Viras,1968-03-20,0.0,91.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0g092b"": ""Monster movie"", ""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03q4nz"": ""World cinema""}",388,34131,1968-03-20,ガメラ対宇宙怪獣バイラス,Gamera vs. Viras,1968.0
71870,3302699,/m/094c_h,The Ghost of Frankenstein,1942-03-13,0.0,67.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n4p"": ""Gothic Film"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hj3m_c"": ""Costume Horror""}",381,3074,1942-03-13,The Ghost of Frankenstein,The Ghost of Frankenstein,1942.0
72089,6212119,/m/0fx18n,The Toxic Avenger Part III: The Last Temptation of Toxie,1989-11-24,363561.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0gf28"": ""Parody"", ""/m/0qdzd"": ""B-movie"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n7f"": ""Horror Comedy""}",207,28169,1989-11-24,The Toxic Avenger Part III: The Last Temptation of Toxie,The Toxic Avenger Part III: The Last Temptation of Toxie,1989.0
72155,5093773,/m/0d2cjn,"It's Christmastime Again, Charlie Brown",1992-11-27,0.0,25.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film""}",234,23998,1992-11-27,"It's Christmastime Again, Charlie Brown","It's Christmastime Again, Charlie Brown",1992.0
72199,17246953,/m/043p4gy,Francis Goes to the Races,1951-05-01,2300000.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mtj"": ""Animal Picture"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hj3myq"": ""Children's/Family""}",701,81987,1951-05-01,Francis Goes to the Races,Francis Goes to the Races,1951.0
72312,1476430,/m/054k02,"The Oil, the Baby and the Transylvanians",1981,0.0,,"{""/m/02hxc3j"": ""Romanian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/06c1y"": ""Romania""}","{""/m/0hfjk"": ""Western"", ""/m/01z4y"": ""Comedy""}",664,147692,1981-01-12,"Pruncul, petrolul şi ardelenii","The Oil, the Baby and the Transylvanians",1981.0
72332,13048288,/m/02z4kpk,Dollman vs. Demonic Toys,1993-10-13,0.0,64.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror""}",385,84152,1993-08-13,Dollman vs. Demonic Toys,Dollman vs. Demonic Toys,1993.0
72425,4073694,/m/0bgrkb,The Bitch,1979-12,0.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02js9"": ""Erotica"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",617,50672,1979-09-19,The Bitch,The Bitch,1979.0
72461,358688,/m/01_5px,Aladdin and the King of Thieves,1996-08-13,0.0,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hcr"": ""Animation""}",93,11238,1996-05-20,Aladdin and the King of Thieves,Aladdin and the King of Thieves,1996.0
72470,358684,/m/01_5ph,The Return of Jafar,1994-05-20,0.0,66.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family""}",59,15969,1994-05-20,The Return of Jafar,The Return of Jafar,1994.0
72561,16668626,/m/03yktkv,Scarecrow Slayer,2003,0.0,93.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",479,63382,2003-08-12,Scarecrow Slayer,Scarecrow Slayer,2003.0
72676,12118772,/m/02vqdk5,Lucky Stars Go Places,1986,23109809.0,95.0,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/012w70"": ""Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",256,63030,1986-06-20,最佳福星,Lucky Stars Go Places,1986.0
72873,2063141,/m/06jh_v,The Devil's Rejects,2005-05-11,19390029.0,107.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",133,1696,2005-07-22,The Devil's Rejects,The Devil's Rejects,2005.0
72922,675213,/m/031zk3,Young Guns II,1990-08-01,44143410.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",159,9086,1990-08-01,Young Guns II,Young Guns II,1990.0
73213,20795248,/m/0642xjw,Mutiny on the Buses,1972-06,0.0,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",416,40570,1972-06-02,Mutiny on the Buses,Mutiny on the Buses,1972.0
73225,12282438,/m/02vyvxb,The Stepford Children,1987-03-15,0.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/015w9s"": ""Television movie""}",601,112703,1987-03-15,The Stepford Children,The Stepford Children,1987.0
73476,24962407,/m/09gm_xd,Project Shadowchaser II,1994,0.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}",431,207641,1994-05-14,Project Shadowchaser II,Project Shadowchaser II,1994.0
73510,385706,/m/0224rs,The Lion King 1½,2004-02-10,1465.0,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",22,11430,2004-02-06,The Lion King 1½,The Lion King 1½,2004.0
75009,24339440,/m/07s8vv1,Too Much Harmony,1933-09-23,0.0,76.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy""}",688,266419,1933-09-23,Too Much Harmony,Too Much Harmony,1933.0
75294,2351932,/m/075xrl,Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,14343976.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",132,10283,1989-07-28,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,1989.0
75312,2100438,/m/06m4gv,Scars of Dracula,1970-11-08,0.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror""}",187,34479,1970-11-08,Scars of Dracula,Scars of Dracula,1970.0
75437,7051746,/m/0h224p,Poltergeist II: The Other Side,1986-05-23,40996665.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",216,11133,1986-05-23,Poltergeist II: The Other Side,Poltergeist II: The Other Side,1986.0
76173,1934035,/m/0676dr,Grumpier Old Men,1995-12-22,71518503.0,101.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy""}",250,15602,1995-12-22,Grumpier Old Men,Grumpier Old Men,1995.0
76475,4193180,/m/0bp6bl,Return to Snowy River,1988,13687027.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/02h8pkk"": ""Family Drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",351,13965,1988-03-24,The Man From Snowy River II,The Man From Snowy River II,1988.0
76855,3807805,/m/0b0_ld,Confessions of a Driving Instructor,1976,0.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0gsy3b"": ""Sex comedy"", ""/m/01z4y"": ""Comedy""}",384,33301,1976-09-01,Confessions of a Driving Instructor,Confessions of a Driving Instructor,1976.0
76890,3051597,/m/08n7j5,Children of the Corn IV: The Gathering,1996-10-08,0.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",304,25750,1996-10-08,Children of the Corn IV: The Gathering,Children of the Corn IV: The Gathering,1996.0
76899,2097338,/m/06lyjp,Psycho III,1986-07-02,14482000.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/01585b"": ""Slasher""}",258,12662,1986-04-02,Psycho III,Psycho III,1986.0
76908,16907084,/m/0411sjj,Sweeney 2,1978-04,0.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/028v3"": ""Detective fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0vjs6"": ""Detective""}",490,55766,1978-03-30,Sweeney 2,Sweeney 2,1978.0
76928,357473,/m/01_1hw,Die Hard: With a Vengeance,1995-05-19,366101666.0,131.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/02hxc3j"": ""Romanian Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03btsm8"": ""Action/Adventure""}",35,1572,1995-05-19,Die Hard: With a Vengeance,Die Hard: With a Vengeance,1995.0
77036,28581124,/m/0czdnn5,Living Free,1972-07-12,0.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/060__y"": ""Film adaptation""}",700,53031,1972-04-15,Living Free,Living Free,1972.0
77125,2513427,/m/07k2xv,Dhoom 2,2006-11-23,46396427.0,152.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rk0"": ""India""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0399b7"": ""Buddy cop"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/01chg"": ""Bollywood""}",213,14194,2006-11-24,धूम २,Dhoom 2,2006.0
77507,3663383,/m/09t27l,Gamera vs. Zigra,1971-07-17,0.0,87.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03_3d"": ""Japan""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03k9fj"": ""Adventure""}",515,70322,1971-07-17,ガメラ対深海怪獣ジグラ,Gamera vs. Zigra,1971.0
77667,1173339,/m/04ddm4,Jaws 3-D,1983-07-22,87987055.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02kdv5l"": ""Action""}",84,17692,1983-07-22,Jaws 3-D,Jaws 3-D,1983.0
77748,3827670,/m/0b20dg,Dracula A.D.1972,1972-09-27,0.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror""}",345,33020,1972-06-26,Dracula A.D. 1972,Dracula A.D. 1972,1972.0
77874,18850952,/m/03clwtw,Rambo,2008-01-23,113244290.0,92.0,"{""/m/01xrrm"": ""Burmese Language"", ""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/082gq"": ""War film""}",21,7555,2008-01-24,Rambo,Rambo,2008.0
78119,5593097,/m/0dv6z_,Texasville,1990-09-28,2268000.0,126.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/09n5t_"": ""Americana"", ""/m/07s9rl0"": ""Drama""}",514,82545,1990-09-28,Texasville,Texasville,1990.0
78745,5221680,/m/0d8l7s,"Twinkle, Twinkle Lucky Stars",1985-08-15,0.0,90.0,"{""/m/012w70"": ""Cantonese"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",121,18707,1985-08-15,夏日福星,"Twinkle, Twinkle, Lucky Stars",1985.0
78771,2272969,/m/06_xrn,The Odd Couple II,1998-04-10,18912328.0,97.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",114,27472,1998-04-09,The Odd Couple II,The Odd Couple II,1998.0
79009,4508113,/m/0c640x,Inspector Gadget 2,2003-03-11,0.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/06n90"": ""Science Fiction"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",130,19766,2003-03-11,Inspector Gadget 2,Inspector Gadget 2,2003.0
79065,17477511,/m/04631cz,Nekromantik 2,1991,0.0,104.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0345h"": ""Germany""}","{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",308,48636,1991-05-07,Nekromantik 2,Nekromantik 2,1991.0
79105,807842,/m/03dhdk,Beverly Hills Cop II,1987-05-20,299965036.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",96,96,1987-05-18,Beverly Hills Cop II,Beverly Hills Cop II,1987.0
79163,7625729,/m/0kvcpf,Look What's Happened to Rosemary's Baby,1976,0.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",316,117258,1976-10-29,Look What's Happened to Rosemary's Baby,Look What's Happened to Rosemary's Baby,1976.0
79266,4034973,/m/0bdmwk,Deathstalker and the Warriors from Hell,1988,0.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/09c7w0"": ""United States of America""}","{""/m/0dz8b"": ""Sword and sorcery"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",398,47360,1988-01-01,Deathstalker and the Warriors from Hell,Deathstalker and the Warriors from Hell,1988.0
79523,31658692,/m/08mczf,A Nightmare on Elm Street 2: Freddy's Revenge,1985-11-01,30000000.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",41,10014,1985-11-01,A Nightmare on Elm Street Part 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985.0
79769,26092037,/m/0b6fw81,Sixty Glorious Years,1938,0.0,95.0,{},"{""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama""}",569,263262,1938-11-18,Sixty Glorious Years,Sixty Glorious Years,1938.0
79861,2746792,/m/080jbf,Memories of Murder,2003,0.0,127.0,"{""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",768,478929,2003-01-01,Photo Murders 2,Photo Murders 2,2003.0
80415,4840033,/m/0cqd40,Carry On Columbus,1992,0.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",329,19725,1992-10-02,Carry On Columbus,Carry On Columbus,1992.0
80483,3523874,/m/09jb0t,The Mummy's Curse,1944-12-22,0.0,58.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film""}",320,29242,1944-12-22,The Mummy's Curse,The Mummy's Curse,1944.0
80550,9922304,/m/02px3mk,The Black Stallion Returns,1983-03-25,9800000.0,104.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",394,24883,1983-03-25,The Black Stallion Returns,The Black Stallion Returns,1983.0
80590,7028102,/m/0h10bk,War of the Colossal Beast,1958,0.0,69.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3m_q"": ""Creature Film""}",466,38269,1958-06-04,War of the Colossal Beast,War of the Colossal Beast,1958.0
80711,22731250,/m/047pl87,Kurukshetra film,2008-10-07,0.0,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03rk0"": ""India""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/01chg"": ""Bollywood""}",683,320742,2008-01-01,കുരുക്ഷേത്ര,Kurukshetra,2008.0
80724,13604898,/m/03cbmd9,Jungle Woman,1944-06-01,0.0,61.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/0hj3n96"": ""Jungle Film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama""}",574,84710,1944-06-01,Jungle Woman,Jungle Woman,1944.0
80920,174251,/m/017jd9,The Lord of the Rings: The Return of the King,2003-12-17,1119929521.0,250.0,"{""/m/05p2d"": ""Old English language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0520_cy"": ""Sword and sorcery films""}",1,122,2003-12-17,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,2003.0
80972,20107910,/m/04y8t69,Food of the Gods II,1989,0.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/06vxwl5"": ""Natural horror films"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0h9qh"": ""Monster""}",497,68347,1989-05-18,Food of the Gods II,Food of the Gods II,1989.0
81225,2303174,/m/0729rh,Ice Age: The Meltdown,2006-03-01,655388158.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hj3myc"": ""Children's Fantasy""}",10,950,2006-03-29,Ice Age: The Meltdown,Ice Age: The Meltdown,2006.0
